[FIPS CODE ,  SHORT NAME ,  FULL NAME ,  STATE ,  LATATUDE ,  LONGITUDE ,  POPULATION (2020) ,  AREA (SQ MI)]
[41017, Deschutes, Deschutes County, OR, 43.915, -121.2281, 206334, 3018.19]
[13245, Richmond, Richmond County, GA, 33.3596, -82.0736, 206069, 324.33]
[15001, Hawaii, Hawaii County, HI, 19.5984, -155.5183, 205769, 4028.42]
[47165, Sumner, Sumner County, TN, 36.469, -86.4606, 204424, 529.45]
[13215, Muscogee, Muscogee County, GA, 32.51, -84.8771, 203711, 216.39]
[46099, Minnehaha, Minnehaha County, SD, 43.6742, -96.7915, 203289, 807.15]
[12015, Charlotte, Charlotte County, FL, 26.9058, -81.9114, 201064, 680.28]
[39155, Trumbull, Trumbull County, OH, 41.317, -80.7613, 200929, 618.3]
[27137, St. Louis, St. Louis County, MN, 47.6032, -92.4707, 200123, 6247.4]
[12113, Santa Rosa, Santa Rosa County, FL, 30.7004, -87.0219, 198472, 1011.61]
[55101, Racine, Racine County, WI, 42.7475, -88.0613, 197532, 332.5]
[31153, Sarpy, Sarpy County, NE, 41.1129, -96.112, 197389, 238.99]
[36007, Broome, Broome County, NY, 42.1602, -75.8196, 197378, 705.77]
[42019, Butler, Butler County, PA, 40.912, -79.9133, 197254, 788.6]
[37097, Iredell, Iredell County, NC, 35.8071, -80.8734, 196544, 573.83]
[49053, Washington, Washington County, UT, 37.2804, -113.5047, 196431, 2426.36]
[26093, Livingston, Livingston County, MI, 42.6029, -83.9115, 195833, 565.25]
[48251, Johnson, Johnson County, TX, 32.379, -97.3666, 195597, 724.69]
[45013, Beaufort, Beaufort County, SC, 32.3857, -80.7306, 195289, 576.28]
[17167, Sangamon, Sangamon County, IL, 39.7582, -89.6589, 194947, 868.3]
[38017, Cass, Cass County, ND, 46.933, -97.248, 193400, 1764.94]
[55087, Outagamie, Outagamie County, WI, 44.4161, -88.4649, 192826, 637.52]
[6017, El Dorado, El Dorado County, CA, 38.7787, -120.5247, 192662, 1707.88]
[28033, DeSoto, DeSoto County, MS, 34.8753, -89.9912, 191301, 476.15]
[18157, Tippecanoe, Tippecanoe County, IN, 40.3886, -86.8941, 189071, 499.81]
[26145, Saginaw, Saginaw County, MI, 43.335, -84.0532, 188665, 800.11]
[29019, Boone, Boone County, MO, 38.9906, -92.3097, 188043, 685.41]
[10001, Kent, Kent County, DE, 39.086, -75.5686, 187604, 586.18]
[12005, Bay, Bay County, FL, 30.2652, -85.6203, 186393, 758.46]
[51700, Newport News, Newport News City, VA, 37.105, -76.5181, 184216, 68.71]
[48091, Comal, Comal County, TX, 29.8082, -98.2783, 183826, 559.48]
[39103, Medina, Medina County, OH, 41.1176, -81.8997, 183660, 421.36]
[48187, Guadalupe, Guadalupe County, TX, 29.5831, -97.9486, 183642, 711.3]
[18063, Hendricks, Hendricks County, IN, 39.7695, -86.51, 183344, 406.91]
[36111, Ulster, Ulster County, NY, 41.8881, -74.2586, 182601, 1124.24]
[16055, Kootenai, Kootenai County, ID, 47.6744, -116.7018, 181996, 1244.13]
[39089, Licking, Licking County, OH, 40.0916, -82.4831, 181837, 682.5]
[6089, Shasta, Shasta County, CA, 40.7637, -122.0405, 181436, 3775.4]
[1081, Lee, Lee County, AL, 32.6011, -85.3555, 181134, 607.54]
[6025, Imperial, Imperial County, CA, 33.0395, -115.3653, 180202, 4176.6]
[18163, Vanderburgh, Vanderburgh County, IN, 38.0249, -87.5859, 180117, 233.48]
[17143, Peoria, Peoria County, IL, 40.788, -89.76, 179645, 619.21]
[13223, Paulding, Paulding County, GA, 33.9205, -84.8673, 178909, 312.22]
[20177, Shawnee, Shawnee County, KS, 39.0415, -95.7565, 178025, 544.02]
[37147, Pitt, Pitt County, NC, 35.5933, -77.3745, 177193, 651.98]
[37001, Alamance, Alamance County, NC, 36.0437, -79.3995, 176893, 423.94]
[54039, Kanawha, Kanawha County, WV, 38.3365, -81.5281, 176537, 901.59]
[26121, Muskegon, Muskegon County, MI, 43.2912, -86.152, 175961, 499.25]
[9130, Lower Connecticut River Valley, Lower Connecticut River Valley Planning Region, CT, 41.45, -72.5073, 175822, 369.3]
[24013, Carroll, Carroll County, MD, 39.5629, -77.0225, 175321, 447.6]
[18127, Porter, Porter County, IN, 41.4603, -87.0672, 174818, 418.15]
[48329, Midland, Midland County, TX, 31.8691, -102.0316, 174801, 900.3]
[19163, Scott, Scott County, IA, 41.6371, -90.6232, 174608, 458.09]
[45003, Aiken, Aiken County, SC, 33.5442, -81.6347, 174160, 1071.03]
[37057, Davidson, Davidson County, NC, 35.7933, -80.2127, 172954, 552.68]
[48257, Kaufman, Kaufman County, TX, 32.5993, -96.2878, 172604, 780.7]
[55139, Winnebago, Winnebago County, WI, 44.0689, -88.6446, 171769, 434.49]
[17113, McLean, McLean County, IL, 40.4909, -88.8473, 171556, 1183.38]
[44003, Kent, Kent County, RI, 41.6722, -71.5932, 171456, 168.53]
[21117, Kenton, Kenton County, KY, 38.9334, -84.5333, 171288, 160.25]
[24017, Charles, Charles County, MD, 38.5073, -76.9922, 170527, 457.75]
[50007, Chittenden, Chittenden County, VT, 44.4611, -73.0813, 169758, 536.58]
[39057, Greene, Greene County, OH, 39.6915, -83.8899, 169688, 413.73]
[13153, Houston, Houston County, GA, 32.459, -83.6662, 169649, 375.54]
[8101, Pueblo, Pueblo County, CO, 38.1735, -104.5127, 169356, 2386.1]
[40017, Canadian, Canadian County, OK, 35.5424, -97.9824, 168985, 896.63]
[30111, Yellowstone, Yellowstone County, MT, 45.9373, -108.2744, 168957, 2633.29]
[55059, Kenosha, Kenosha County, WI, 42.5769, -88.0424, 168438, 271.99]
[20209, Wyandotte, Wyandotte County, KS, 39.1146, -94.7646, 167654, 151.6]
[42089, Monroe, Monroe County, PA, 41.0581, -75.3395, 167515, 608.29]
[45035, Dorchester, Dorchester County, SC, 33.0794, -80.4068, 167201, 573.23]
[12061, Indian River, Indian River County, FL, 27.6943, -80.6064, 166936, 502.87]
[42007, Beaver, Beaver County, PA, 40.6823, -80.3493, 166324, 434.71]
[18081, Johnson, Johnson County, IN, 39.49, -86.1016, 166315, 320.43]
[48367, Parker, Parker County, TX, 32.7776, -97.8051, 165168, 903.48]
[48135, Ector, Ector County, TX, 31.8692, -102.5429, 164654, 897.69]
[15009, Maui, Maui County, HI, 20.8596, -156.565, 164522, 1161.52]
[27109, Olmsted, Olmsted County, MN, 44.0038, -92.4018, 164498, 653.35]
[55105, Rock, Rock County, WI, 42.6712, -89.0716, 164350, 718.14]
[37035, Catawba, Catawba County, NC, 35.662, -81.2151, 163573, 398.72]
[51179, Stafford, Stafford County, VA, 38.4207, -77.458, 163466, 268.96]
[39045, Fairfield, Fairfield County, OH, 39.7516, -82.6306, 163453, 504.41]
[12017, Citrus, Citrus County, FL, 28.8489, -82.4794, 162472, 581.7]
[13073, Columbia, Columbia County, GA, 33.5441, -82.2641, 162434, 290.09]
[12085, Martin, Martin County, FL, 27.0775, -80.4315, 162176, 543.46]
[25015, Hampshire, Hampshire County, MA, 42.3402, -72.6638, 162028, 527.26]
[39133, Portage, Portage County, OH, 41.1677, -81.1974, 161956, 487.38]
[6039, Madera, Madera County, CA, 37.218, -119.7627, 160940, 2137.07]
[27145, Stearns, Stearns County, MN, 45.5521, -94.6131, 160865, 1343.13]
[47163, Sullivan, Sullivan County, TN, 36.5129, -82.3042, 160624, 413.36]
[36093, Schenectady, Schenectady County, NY, 42.8181, -74.0586, 160369, 204.52]
[36083, Rensselaer, Rensselaer County, NY, 42.7111, -73.5097, 160332, 652.43]
[26147, St. Clair, St. Clair County, MI, 42.9341, -82.6806, 160221, 721.17]
[26075, Jackson, Jackson County, MI, 42.2485, -84.4234, 160060, 701.67]
[28121, Rankin, Rankin County, MS, 32.2641, -89.9458, 158854, 775.49]
[47189, Wilson, Wilson County, TN, 36.1547, -86.2973, 158805, 570.83]
[8077, Mesa, Mesa County, CO, 39.0183, -108.4664, 158601, 3328.97]
[42027, Centre, Centre County, PA, 40.9189, -77.8199, 158576, 1109.92]
[22073, Ouachita, Ouachita Parish, LA, 32.4784, -92.1549, 158480, 610.41]
[42055, Franklin, Franklin County, PA, 39.9274, -77.7213, 157379, 772.22]
[51510, Alexandria, Alexandria City, VA, 38.8185, -77.0861, 156976, 15.03]
[19103, Johnson, Johnson County, IA, 41.6715, -91.5881, 156639, 614.04]
[13021, Bibb, Bibb County, GA, 32.8065, -83.6974, 156578, 249.76]
[35049, Santa Fe, Santa Fe County, NM, 35.5069, -105.9763, 156105, 1909.41]
[33013, Merrimack, Merrimack County, NH, 43.2975, -71.6802, 155967, 934.12]
[24043, Washington, Washington County, MD, 39.6036, -77.814, 155709, 457.78]
[26115, Monroe, Monroe County, MI, 41.9291, -83.5394, 155505, 549.39]
[23019, Penobscot, Penobscot County, ME, 45.4006, -68.6495, 154710, 3397.36]
[27139, Scott, Scott County, MN, 44.6485, -93.5359, 154557, 356.48]
[35043, Sandoval, Sandoval County, NM, 35.6886, -106.8659, 153604, 3710.65]
[34011, Cumberland, Cumberland County, NJ, 39.3739, -75.1107, 153305, 483.7]
[6031, Kings, Kings County, CA, 36.0752, -119.8155, 153298, 1389.42]
[26021, Berrien, Berrien County, MI, 41.9547, -86.4123, 153288, 567.75]
[13077, Coweta, Coweta County, GA, 33.3533, -84.7634, 152852, 440.89]
[37019, Brunswick, Brunswick County, NC, 34.0715, -78.2383, 152568, 846.97]
[37159, Rowan, Rowan County, NC, 35.6394, -80.5247, 149875, 511.37]
[37135, Orange, Orange County, NC, 36.0611, -79.1207, 149678, 397.96]
[27171, Wright, Wright County, MN, 45.174, -93.963, 148269, 661.46]
[22063, Livingston, Livingston Parish, LA, 30.4401, -90.7279, 148115, 648.17]
[13097, Douglas, Douglas County, GA, 33.7019, -84.7679, 147888, 200.07]
[51177, Spotsylvania, Spotsylvania County, VA, 38.1851, -77.6561, 146603, 401.5]
[37151, Randolph, Randolph County, NC, 35.7103, -79.806, 146348, 782.52]
[48381, Randall, Randall County, TX, 34.9659, -101.897, 146070, 911.54]
[48441, Taylor, Taylor County, TX, 32.3015, -99.8901, 145863, 915.55]
[34037, Sussex, Sussex County, NJ, 41.1393, -74.6909, 145807, 519.01]
[28059, Jackson, Jackson County, MS, 30.5425, -88.6358, 145249, 722.75]
[4005, Coconino, Coconino County, AZ, 35.8387, -111.7705, 144508, 18618.89]
[42075, Lebanon, Lebanon County, PA, 40.3672, -76.4577, 144186, 361.83]
[42107, Schuylkill, Schuylkill County, PA, 40.7058, -76.216, 143558, 778.63]
[12119, Sumter, Sumter County, FL, 28.7048, -82.081, 143408, 546.93]
[48181, Grayson, Grayson County, TX, 33.6268, -96.6777, 143337, 932.8]
[17161, Rock Island, Rock Island County, IL, 41.4673, -90.5674, 142757, 427.64]
[18105, Monroe, Monroe County, IN, 39.1609, -86.5231, 140965, 394.51]
[21227, Warren, Warren County, KY, 36.9936, -86.4238, 140918, 541.6]
[49005, Cache, Cache County, UT, 41.7225, -111.7436, 140046, 1164.81]
[21015, Boone, Boone County, KY, 38.9699, -84.7278, 139841, 246.36]
[47009, Blount, Blount County, TN, 35.6872, -83.9255, 139333, 558.71]
[37085, Harnett, Harnett County, NC, 35.3689, -78.8693, 139150, 594.99]
[55073, Marathon, Marathon County, WI, 44.8983, -89.7591, 138403, 1544.98]
[55131, Washington, Washington County, WI, 43.3685, -88.2307, 137879, 430.7]
[17093, Kendall, Kendall County, IL, 41.5906, -88.4288, 137675, 320.34]
[51650, Hampton, Hampton City, VA, 37.0554, -76.3632, 137557, 51.41]
[45041, Florence, Florence County, SC, 34.0245, -79.703, 137117, 799.96]
[22105, Tangipahoa, Tangipahoa Parish, LA, 30.6266, -90.4057, 136738, 791.28]
[47179, Washington, Washington County, TN, 36.2933, -82.4974, 136261, 326.47]
[39023, Clark, Clark County, OH, 39.9167, -83.7844, 135158, 397.47]
[6055, Napa, Napa County, CA, 38.507, -122.3306, 134869, 748.36]
[45077, Pickens, Pickens County, SC, 34.8873, -82.7253, 134629, 496.41]
[6023, Humboldt, Humboldt County, CA, 40.6993, -123.8756, 134541, 3567.99]
[26025, Calhoun, Calhoun County, MI, 42.2465, -85.0056, 133778, 706.23]
[33017, Strafford, Strafford County, NH, 43.297, -71.0288, 132575, 368.98]
[39173, Wood, Wood County, OH, 41.3617, -83.623, 132064, 617.21]
[18095, Madison, Madison County, IN, 40.1616, -85.7194, 131900, 451.92]
[42021, Cambria, Cambria County, PA, 40.4951, -78.7134, 131538, 688.35]
[53057, Skagit, Skagit County, WA, 48.4795, -121.729, 131328, 1731.2]
[19013, Black Hawk, Black Hawk County, IA, 42.4701, -92.3088, 131049, 565.77]
[41043, Linn, Linn County, OR, 44.4887, -122.5343, 130706, 2290.13]
[44009, Washington, Washington County, RI, 41.4697, -71.6226, 130344, 329.24]
[22005, Ascension, Ascension Parish, LA, 30.2036, -90.9113, 130314, 289.98]
[17179, Tazewell, Tazewell County, IL, 40.5075, -89.5135, 130290, 648.97]
[34019, Hunterdon, Hunterdon County, NJ, 40.5673, -74.9122, 130160, 427.82]
[48485, Wichita, Wichita County, TX, 33.988, -98.7035, 129996, 627.78]
[22015, Bossier, Bossier Parish, LA, 32.6784, -93.6049, 129789, 840.06]
[13059, Clarke, Clarke County, GA, 33.9512, -83.3673, 129609, 119.2]
[16019, Bonneville, Bonneville County, ID, 43.3877, -111.6148, 129523, 1866.08]
[54003, Berkeley, Berkeley County, WV, 39.4641, -78.0275, 129514, 321.14]
[25003, Berkshire, Berkshire County, MA, 42.3707, -73.2063, 129430, 926.83]
[5131, Sebastian, Sebastian County, AR, 35.1989, -94.2743, 128900, 531.91]
[5045, Faulkner, Faulkner County, AR, 35.147, -92.332, 127717, 647.88]
[22079, Rapides, Rapides Parish, LA, 31.1986, -92.5332, 127527, 1317.96]
[5125, Saline, Saline County, AR, 34.6466, -92.6766, 127479, 723.6]
[23011, Kennebec, Kennebec County, ME, 44.4091, -69.7673, 126808, 867.52]
[12035, Flagler, Flagler County, FL, 29.4614, -81.3136, 126528, 485.46]
[42051, Fayette, Fayette County, PA, 39.9201, -79.6474, 125997, 790.34]
[4003, Cochise, Cochise County, AZ, 31.8796, -109.7512, 125566, 6165.69]
[36013, Chautauqua, Chautauqua County, NY, 42.2281, -79.3663, 125544, 1060.23]
[48183, Gregg, Gregg County, TX, 32.4805, -94.817, 125480, 273.3]
[39139, Richland, Richland County, OH, 40.7747, -82.5365, 125099, 495.27]
[13045, Carroll, Carroll County, GA, 33.5828, -85.0798, 124569, 499.08]
[1103, Morgan, Morgan County, AL, 34.4535, -86.8529, 124471, 579.34]
[29097, Jasper, Jasper County, MO, 37.2036, -94.3406, 124357, 638.49]
[18019, Clark, Clark County, IN, 38.4772, -85.7073, 124354, 372.86]
[30031, Gallatin, Gallatin County, MT, 45.5404, -111.1704, 124074, 2602.69]
[48397, Rockwall, Rockwall County, TX, 32.8978, -96.4079, 123617, 127.04]
[13113, Fayette, Fayette County, GA, 33.414, -84.4943, 122244, 194.34]
[40031, Comanche, Comanche County, OK, 34.6621, -98.4717, 121825, 1069.29]
[26005, Allegan, Allegan County, MI, 42.5913, -85.8883, 121456, 825.23]
[42013, Blair, Blair County, PA, 40.4811, -78.3483, 121277, 525.8]
[35045, San Juan, San Juan County, NM, 36.5085, -108.3206, 120942, 5513.07]
[30063, Missoula, Missoula County, MT, 47.0365, -113.9237, 120672, 2593.42]
[55063, La Crosse, La Crosse County, WI, 43.9066, -91.1152, 120488, 451.69]
[20045, Douglas, Douglas County, KS, 38.8847, -95.2926, 120302, 455.87]
[13185, Lowndes, Lowndes County, GA, 30.8338, -83.2677, 119965, 496.07]
[48451, Tom Green, Tom Green County, TX, 31.4044, -100.4621, 119577, 1521.97]
[37191, Wayne, Wayne County, NC, 35.364, -78.004, 118652, 553.09]
[37089, Henderson, Henderson County, NC, 35.3363, -82.48, 118484, 373.07]
[13217, Newton, Newton County, GA, 33.555, -83.8502, 118152, 272.16]
[55117, Sheboygan, Sheboygan County, WI, 43.7212, -87.9454, 117991, 511.27]
[36075, Oswego, Oswego County, NY, 43.4269, -76.1413, 117953, 951.65]
[37155, Robeson, Robeson County, NC, 34.6402, -79.1039, 116902, 949.22]
[39169, Wayne, Wayne County, OH, 40.8289, -81.888, 116588, 554.93]
[1015, Calhoun, Calhoun County, AL, 33.7714, -85.826, 116090, 605.87]
[48375, Potter, Potter County, TX, 35.4013, -101.8939, 115975, 908.37]
[24037, St. Mary's, St. Mary's County, MD, 38.3024, -76.6058, 115126, 357.18]
[36045, Jefferson, Jefferson County, NY, 44.0495, -75.9203, 115040, 1268.59]
[51003, Albemarle, Albemarle County, VA, 38.0229, -78.5567, 114919, 720.7]
[46103, Pennington, Pennington County, SD, 44.0037, -102.8238, 113512, 2776.55]
[42081, Lycoming, Lycoming County, PA, 41.3434, -77.0645, 113489, 1228.59]
[23001, Androscoggin, Androscoggin County, ME, 44.1658, -70.2065, 113423, 467.93]
[5031, Craighead, Craighead County, AR, 35.8308, -90.6328, 113249, 707.21]
[9160, Northwest Hills, Northwest Hills Planning Region, CT, 41.8469, -73.2212, 113216, 920.56]
[13015, Bartow, Bartow County, GA, 34.2377, -84.8403, 113113, 459.54]
[2170, Matanuska-Susitna, Matanuska-Susitna Borough, AK, 62.316, -149.5729, 112988, 24607.9]
[51085, Hanover, Hanover County, VA, 37.7601, -77.491, 112879, 468.54]
[36069, Ontario, Ontario County, NY, 42.8528, -77.2998, 112625, 644.07]
[53015, Cowlitz, Cowlitz County, WA, 46.1932, -122.681, 112360, 1140.13]
[18035, Delaware, Delaware County, IN, 40.2275, -85.3969, 112280, 392.12]
[41019, Douglas, Douglas County, OR, 43.2797, -123.1665, 112072, 5036.08]
[21093, Hardin, Hardin County, KY, 37.6979, -85.9634, 111942, 623.28]
[18091, LaPorte, LaPorte County, IN, 41.546, -86.74, 111917, 598.3]
[28089, Madison, Madison County, MS, 32.6347, -90.0337, 111647, 714.51]
[1083, Limestone, Limestone County, AL, 34.8101, -86.9814, 111233, 559.94]
[47011, Bradley, Bradley County, TN, 35.1541, -84.8596, 111065, 328.76]
[34041, Warren, Warren County, NJ, 40.8572, -74.9973, 110849, 356.92]
[29037, Cass, Cass County, MO, 38.647, -94.3549, 110773, 696.84]
[30029, Flathead, Flathead County, MT, 48.2951, -114.0497, 110695, 5087.66]
[29165, Platte, Platte County, MO, 39.3803, -94.7738, 110371, 420.19]
[39109, Miami, Miami County, OH, 40.0535, -84.2288, 110296, 406.58]
[27019, Carver, Carver County, MN, 44.8207, -93.8026, 110041, 354.33]
[42085, Mercer, Mercer County, PA, 41.3022, -80.2577, 109257, 672.58]
[26045, Eaton, Eaton County, MI, 42.5961, -84.8383, 109130, 575.18]
[48231, Hunt, Hunt County, TX, 33.1236, -96.0855, 108972, 840.32]
[41071, Yamhill, Yamhill County, OR, 45.2326, -123.3081, 108734, 715.86]
[17099, LaSalle, LaSalle County, IL, 41.344, -88.8859, 108714, 1135.12]
[4017, Navajo, Navajo County, AZ, 35.3996, -110.3214, 108415, 9950.42]
[1069, Houston, Houston County, AL, 31.1532, -85.3025, 108140, 579.82]
[19049, Dallas, Dallas County, IA, 41.6849, -94.0398, 107968, 588.45]
[47119, Maury, Maury County, TN, 35.6169, -87.077, 107791, 613.14]
[36089, St. Lawrence, St. Lawrence County, NY, 44.4964, -75.0691, 107226, 2680.38]
[54061, Monongalia, Monongalia County, WV, 39.6303, -80.0466, 107163, 360.06]
[55035, Eau Claire, Eau Claire County, WI, 44.7268, -91.286, 107116, 637.98]
[17091, Kankakee, Kankakee County, IL, 41.1377, -87.8618, 106635, 676.56]
[48021, Bastrop, Bastrop County, TX, 30.1036, -97.312, 106582, 888.15]
[19193, Woodbury, Woodbury County, IA, 42.3897, -96.0448, 106247, 872.83]
[22109, Terrebonne, Terrebonne Parish, LA, 29.4148, -90.8663, 106186, 1231.82]
[42001, Adams, Adams County, PA, 39.8715, -77.2179, 106115, 518.67]
[18167, Vigo, Vigo County, IN, 39.4306, -87.39, 106109, 403.31]
[29071, Franklin, Franklin County, MO, 38.4111, -91.075, 105950, 922.68]
[12055, Highlands, Highlands County, FL, 27.3433, -81.341, 105702, 1016.62]
[55127, Walworth, Walworth County, WI, 42.6685, -88.5419, 105657, 555.13]
[24015, Cecil, Cecil County, MD, 39.5712, -75.9407, 104960, 346.27]
[24045, Wicomico, Wicomico County, MD, 38.3733, -75.6208, 104914, 374.44]
[37125, Moore, Moore County, NC, 35.3106, -79.4814, 104876, 697.84]
[45085, Sumter, Sumter County, SC, 33.9162, -80.3822, 104725, 665.07]
[36109, Tompkins, Tompkins County, NY, 42.452, -76.4736, 104537, 474.65]
[45057, Lancaster, Lancaster County, SC, 34.6867, -80.7055, 104475, 549.16]
[55039, Fond du Lac, Fond du Lac County, WI, 43.7536, -88.4883, 104137, 719.55]
[21059, Daviess, Daviess County, KY, 37.7318, -87.0873, 103648, 458.35]
[13313, Whitfield, Whitfield County, GA, 34.8056, -84.9672, 103598, 290.46]
[48291, Liberty, Liberty County, TX, 30.1516, -94.8122, 103380, 1158.42]
[13297, Walton, Walton County, GA, 33.7816, -83.7339, 103313, 325.68]
[1055, Etowah, Etowah County, AL, 34.0453, -86.0348, 103105, 534.99]
[26017, Bay, Bay County, MI, 43.7075, -83.9924, 103008, 442.3]
[37049, Craven, Craven County, NC, 35.1249, -77.0939, 102612, 708.96]
[6057, Nevada, Nevada County, CA, 39.3013, -120.7689, 102481, 957.77]
[17115, Macon, Macon County, IL, 39.86, -88.9616, 101849, 580.69]
[53025, Grant, Grant County, WA, 47.2057, -119.4518, 101799, 2679.51]
[39003, Allen, Allen County, OH, 40.7715, -84.1058, 101348, 402.5]
[56021, Laramie, Laramie County, WY, 41.307, -104.6895, 101060, 2685.91]
[37045, Cleveland, Cleveland County, NC, 35.3341, -81.5555, 100991, 464.25]
[39029, Columbiana, Columbiana County, OH, 40.7684, -80.7772, 100704, 531.89]
[17037, DeKalb, DeKalb County, IL, 41.8935, -88.7703, 100703, 631.31]
[38015, Burleigh, Burleigh County, ND, 46.9775, -100.4687, 100600, 1632.65]
[27141, Sherburne, Sherburne County, MN, 45.444, -93.7748, 100560, 432.92]
[19169, Story, Story County, IA, 42.0362, -93.465, 100466, 572.82]
[5051, Garland, Garland County, AR, 34.5767, -93.1504, 100035, 677.78]
